nbr,DGP,noise_level,model,sample_size,x_cut_off,y_cut_off,nbr_run,CV_max_m,shap_max_m,min_x_frac,do_ML,do_shap
358,1,0,SVM,1000,5,5,8,10000,3162,0.1,TRUE,TRUE
359,1,0,SVM,1000,5,5,9,10000,3162,0.1,TRUE,TRUE
360,1,0,SVM,1000,5,5,10,10000,3162,0.1,TRUE,TRUE
361,1,0,SVM,1000,5,5,11,10000,3162,0.1,TRUE,TRUE
362,1,0,SVM,1000,5,5,12,10000,3162,0.1,TRUE,TRUE
363,1,0,SVM,1000,5,5,13,10000,3162,0.1,TRUE,TRUE
364,1,0,SVM,1000,5,5,14,10000,3162,0.1,TRUE,TRUE
365,1,0,SVM,1000,5,5,15,10000,3162,0.1,TRUE,TRUE
366,1,0,SVM,1000,5,5,16,10000,3162,0.1,TRUE,TRUE
367,1,0,SVM,1000,5,5,17,10000,3162,0.1,TRUE,TRUE
368,1,0,SVM,1000,5,5,18,10000,3162,0.1,TRUE,TRUE
369,1,0,SVM,1000,5,5,19,10000,3162,0.1,TRUE,TRUE
370,1,0,SVM,1000,5,5,20,10000,3162,0.1,TRUE,TRUE
371,1,0,SVM,1000,5,5,21,10000,3162,0.1,TRUE,TRUE
372,1,0,SVM,1000,5,5,22,10000,3162,0.1,TRUE,TRUE
373,1,0,SVM,1000,5,5,23,10000,3162,0.1,TRUE,TRUE
374,1,0,SVM,1000,5,5,24,10000,3162,0.1,TRUE,TRUE
375,1,0,SVM,1000,5,5,25,10000,3162,0.1,TRUE,TRUE
376,1,0,SVM,1000,5,5,26,10000,3162,0.1,TRUE,TRUE
377,1,0,SVM,1000,5,5,27,10000,3162,0.1,TRUE,TRUE
378,1,0,SVM,1000,5,5,28,10000,3162,0.1,TRUE,TRUE
379,1,0,SVM,1000,5,5,29,10000,3162,0.1,TRUE,TRUE
380,1,0,SVM,1000,5,5,30,10000,3162,0.1,TRUE,TRUE
381,1,0,SVM,1000,5,5,31,10000,3162,0.1,TRUE,TRUE
382,1,0,SVM,1000,5,5,32,10000,3162,0.1,TRUE,TRUE
383,1,0,SVM,1000,5,5,33,10000,3162,0.1,TRUE,TRUE
384,1,0,SVM,1000,5,5,34,10000,3162,0.1,TRUE,TRUE
385,1,0,SVM,1000,5,5,35,10000,3162,0.1,TRUE,TRUE
386,1,0,SVM,1000,5,5,36,10000,3162,0.1,TRUE,TRUE
387,1,0,SVM,1000,5,5,37,10000,3162,0.1,TRUE,TRUE
388,1,0,SVM,1000,5,5,38,10000,3162,0.1,TRUE,TRUE
389,1,0,SVM,1000,5,5,39,10000,3162,0.1,TRUE,TRUE
390,1,0,SVM,1000,5,5,40,10000,3162,0.1,TRUE,TRUE
391,1,0,SVM,1000,5,5,41,10000,3162,0.1,TRUE,TRUE
392,1,0,SVM,1000,5,5,42,10000,3162,0.1,TRUE,TRUE
393,1,0,SVM,1000,5,5,43,10000,3162,0.1,TRUE,TRUE
394,1,0,SVM,1000,5,5,44,10000,3162,0.1,TRUE,TRUE
395,1,0,SVM,1000,5,5,45,10000,3162,0.1,TRUE,TRUE
396,1,0,SVM,1000,5,5,46,10000,3162,0.1,TRUE,TRUE
397,1,0,SVM,1000,5,5,47,10000,3162,0.1,TRUE,TRUE
398,1,0,SVM,1000,5,5,48,10000,3162,0.1,TRUE,TRUE
399,1,0,SVM,1000,5,5,49,10000,3162,0.1,TRUE,TRUE
400,1,0,SVM,1000,5,5,50,10000,3162,0.1,TRUE,TRUE
401,1,0,SVM,3162,5,5,1,10000,3162,0.1,TRUE,TRUE
402,1,0,SVM,3162,5,5,2,10000,3162,0.1,TRUE,TRUE
403,1,0,SVM,3162,5,5,3,10000,3162,0.1,TRUE,TRUE
404,1,0,SVM,3162,5,5,4,10000,3162,0.1,TRUE,TRUE
405,1,0,SVM,3162,5,5,5,10000,3162,0.1,TRUE,TRUE
406,1,0,SVM,3162,5,5,6,10000,3162,0.1,TRUE,TRUE
407,1,0,SVM,3162,5,5,7,10000,3162,0.1,TRUE,TRUE
408,1,0,SVM,3162,5,5,8,10000,3162,0.1,TRUE,TRUE
409,1,0,SVM,3162,5,5,9,10000,3162,0.1,TRUE,TRUE
410,1,0,SVM,3162,5,5,10,10000,3162,0.1,TRUE,TRUE
411,1,0,SVM,3162,5,5,11,10000,3162,0.1,TRUE,TRUE
412,1,0,SVM,3162,5,5,12,10000,3162,0.1,TRUE,TRUE
413,1,0,SVM,3162,5,5,13,10000,3162,0.1,TRUE,TRUE
414,1,0,SVM,3162,5,5,14,10000,3162,0.1,TRUE,TRUE
415,1,0,SVM,3162,5,5,15,10000,3162,0.1,TRUE,TRUE
416,1,0,SVM,3162,5,5,16,10000,3162,0.1,TRUE,TRUE
417,1,0,SVM,3162,5,5,17,10000,3162,0.1,TRUE,TRUE
418,1,0,SVM,3162,5,5,18,10000,3162,0.1,TRUE,TRUE
419,1,0,SVM,3162,5,5,19,10000,3162,0.1,TRUE,TRUE
420,1,0,SVM,3162,5,5,20,10000,3162,0.1,TRUE,TRUE
421,1,0,SVM,3162,5,5,21,10000,3162,0.1,TRUE,TRUE
422,1,0,SVM,3162,5,5,22,10000,3162,0.1,TRUE,TRUE
423,1,0,SVM,3162,5,5,23,10000,3162,0.1,TRUE,TRUE
424,1,0,SVM,3162,5,5,24,10000,3162,0.1,TRUE,TRUE
425,1,0,SVM,3162,5,5,25,10000,3162,0.1,TRUE,TRUE
426,1,0,SVM,3162,5,5,26,10000,3162,0.1,TRUE,TRUE
427,1,0,SVM,3162,5,5,27,10000,3162,0.1,TRUE,TRUE
428,1,0,SVM,3162,5,5,28,10000,3162,0.1,TRUE,TRUE
429,1,0,SVM,3162,5,5,29,10000,3162,0.1,TRUE,TRUE
430,1,0,SVM,3162,5,5,30,10000,3162,0.1,TRUE,TRUE
431,1,0,SVM,3162,5,5,31,10000,3162,0.1,TRUE,TRUE
432,1,0,SVM,3162,5,5,32,10000,3162,0.1,TRUE,TRUE
433,1,0,SVM,3162,5,5,33,10000,3162,0.1,TRUE,TRUE
434,1,0,SVM,3162,5,5,34,10000,3162,0.1,TRUE,TRUE
435,1,0,SVM,3162,5,5,35,10000,3162,0.1,TRUE,TRUE
436,1,0,SVM,3162,5,5,36,10000,3162,0.1,TRUE,TRUE
437,1,0,SVM,3162,5,5,37,10000,3162,0.1,TRUE,TRUE
438,1,0,SVM,3162,5,5,38,10000,3162,0.1,TRUE,TRUE
439,1,0,SVM,3162,5,5,39,10000,3162,0.1,TRUE,TRUE
440,1,0,SVM,3162,5,5,40,10000,3162,0.1,TRUE,TRUE
441,1,0,SVM,3162,5,5,41,10000,3162,0.1,TRUE,TRUE
442,1,0,SVM,3162,5,5,42,10000,3162,0.1,TRUE,TRUE
443,1,0,SVM,3162,5,5,43,10000,3162,0.1,TRUE,TRUE
444,1,0,SVM,3162,5,5,44,10000,3162,0.1,TRUE,TRUE
445,1,0,SVM,3162,5,5,45,10000,3162,0.1,TRUE,TRUE
446,1,0,SVM,3162,5,5,46,10000,3162,0.1,TRUE,TRUE
447,1,0,SVM,3162,5,5,47,10000,3162,0.1,TRUE,TRUE
448,1,0,SVM,3162,5,5,48,10000,3162,0.1,TRUE,TRUE
449,1,0,SVM,3162,5,5,49,10000,3162,0.1,TRUE,TRUE
450,1,0,SVM,3162,5,5,50,10000,3162,0.1,TRUE,TRUE
451,1,0,SVM,10000,5,5,1,10000,3162,0.1,TRUE,TRUE
452,1,0,SVM,10000,5,5,2,10000,3162,0.1,TRUE,TRUE
453,1,0,SVM,10000,5,5,3,10000,3162,0.1,TRUE,TRUE
454,1,0,SVM,10000,5,5,4,10000,3162,0.1,TRUE,TRUE
455,1,0,SVM,10000,5,5,5,10000,3162,0.1,TRUE,TRUE
456,1,0,SVM,10000,5,5,6,10000,3162,0.1,TRUE,TRUE
457,1,0,SVM,10000,5,5,7,10000,3162,0.1,TRUE,TRUE
458,1,0,SVM,10000,5,5,8,10000,3162,0.1,TRUE,TRUE
459,1,0,SVM,10000,5,5,9,10000,3162,0.1,TRUE,TRUE
460,1,0,SVM,10000,5,5,10,10000,3162,0.1,TRUE,TRUE
461,1,0,SVM,10000,5,5,11,10000,3162,0.1,TRUE,TRUE
462,1,0,SVM,10000,5,5,12,10000,3162,0.1,TRUE,TRUE
463,1,0,SVM,10000,5,5,13,10000,3162,0.1,TRUE,TRUE
464,1,0,SVM,10000,5,5,14,10000,3162,0.1,TRUE,TRUE
465,1,0,SVM,10000,5,5,15,10000,3162,0.1,TRUE,TRUE
466,1,0,SVM,10000,5,5,16,10000,3162,0.1,TRUE,TRUE
467,1,0,SVM,10000,5,5,17,10000,3162,0.1,TRUE,TRUE
468,1,0,SVM,10000,5,5,18,10000,3162,0.1,TRUE,TRUE
469,1,0,SVM,10000,5,5,19,10000,3162,0.1,TRUE,TRUE
470,1,0,SVM,10000,5,5,20,10000,3162,0.1,TRUE,TRUE
471,1,0,SVM,10000,5,5,21,10000,3162,0.1,TRUE,TRUE
472,1,0,SVM,10000,5,5,22,10000,3162,0.1,TRUE,TRUE
473,1,0,SVM,10000,5,5,23,10000,3162,0.1,TRUE,TRUE
474,1,0,SVM,10000,5,5,24,10000,3162,0.1,TRUE,TRUE
475,1,0,SVM,10000,5,5,25,10000,3162,0.1,TRUE,TRUE
476,1,0,SVM,10000,5,5,26,10000,3162,0.1,TRUE,TRUE
477,1,0,SVM,10000,5,5,27,10000,3162,0.1,TRUE,TRUE
478,1,0,SVM,10000,5,5,28,10000,3162,0.1,TRUE,TRUE
479,1,0,SVM,10000,5,5,29,10000,3162,0.1,TRUE,TRUE
480,1,0,SVM,10000,5,5,30,10000,3162,0.1,TRUE,TRUE
481,1,0,SVM,10000,5,5,31,10000,3162,0.1,TRUE,TRUE
482,1,0,SVM,10000,5,5,32,10000,3162,0.1,TRUE,TRUE
483,1,0,SVM,10000,5,5,33,10000,3162,0.1,TRUE,TRUE
484,1,0,SVM,10000,5,5,34,10000,3162,0.1,TRUE,TRUE
485,1,0,SVM,10000,5,5,35,10000,3162,0.1,TRUE,TRUE
486,1,0,SVM,10000,5,5,36,10000,3162,0.1,TRUE,TRUE
487,1,0,SVM,10000,5,5,37,10000,3162,0.1,TRUE,TRUE
488,1,0,SVM,10000,5,5,38,10000,3162,0.1,TRUE,TRUE
489,1,0,SVM,10000,5,5,39,10000,3162,0.1,TRUE,TRUE
490,1,0,SVM,10000,5,5,40,10000,3162,0.1,TRUE,TRUE
491,1,0,SVM,10000,5,5,41,10000,3162,0.1,TRUE,TRUE
492,1,0,SVM,10000,5,5,42,10000,3162,0.1,TRUE,TRUE
493,1,0,SVM,10000,5,5,43,10000,3162,0.1,TRUE,TRUE
494,1,0,SVM,10000,5,5,44,10000,3162,0.1,TRUE,TRUE
495,1,0,SVM,10000,5,5,45,10000,3162,0.1,TRUE,TRUE
496,1,0,SVM,10000,5,5,46,10000,3162,0.1,TRUE,TRUE
497,1,0,SVM,10000,5,5,47,10000,3162,0.1,TRUE,TRUE
498,1,0,SVM,10000,5,5,48,10000,3162,0.1,TRUE,TRUE
499,1,0,SVM,10000,5,5,49,10000,3162,0.1,TRUE,TRUE
500,1,0,SVM,10000,5,5,50,10000,3162,0.1,TRUE,TRUE
501,1,0,Forest,100,5,5,1,10000,3162,0.1,TRUE,TRUE
502,1,0,Forest,100,5,5,2,10000,3162,0.1,TRUE,TRUE
503,1,0,Forest,100,5,5,3,10000,3162,0.1,TRUE,TRUE
504,1,0,Forest,100,5,5,4,10000,3162,0.1,TRUE,TRUE
505,1,0,Forest,100,5,5,5,10000,3162,0.1,TRUE,TRUE
506,1,0,Forest,100,5,5,6,10000,3162,0.1,TRUE,TRUE
507,1,0,Forest,100,5,5,7,10000,3162,0.1,TRUE,TRUE
508,1,0,Forest,100,5,5,8,10000,3162,0.1,TRUE,TRUE
509,1,0,Forest,100,5,5,9,10000,3162,0.1,TRUE,TRUE
510,1,0,Forest,100,5,5,10,10000,3162,0.1,TRUE,TRUE
511,1,0,Forest,100,5,5,11,10000,3162,0.1,TRUE,TRUE
512,1,0,Forest,100,5,5,12,10000,3162,0.1,TRUE,TRUE
513,1,0,Forest,100,5,5,13,10000,3162,0.1,TRUE,TRUE
514,1,0,Forest,100,5,5,14,10000,3162,0.1,TRUE,TRUE
515,1,0,Forest,100,5,5,15,10000,3162,0.1,TRUE,TRUE
516,1,0,Forest,100,5,5,16,10000,3162,0.1,TRUE,TRUE
517,1,0,Forest,100,5,5,17,10000,3162,0.1,TRUE,TRUE
518,1,0,Forest,100,5,5,18,10000,3162,0.1,TRUE,TRUE
519,1,0,Forest,100,5,5,19,10000,3162,0.1,TRUE,TRUE
520,1,0,Forest,100,5,5,20,10000,3162,0.1,TRUE,TRUE
521,1,0,Forest,100,5,5,21,10000,3162,0.1,TRUE,TRUE
522,1,0,Forest,100,5,5,22,10000,3162,0.1,TRUE,TRUE
523,1,0,Forest,100,5,5,23,10000,3162,0.1,TRUE,TRUE
524,1,0,Forest,100,5,5,24,10000,3162,0.1,TRUE,TRUE
525,1,0,Forest,100,5,5,25,10000,3162,0.1,TRUE,TRUE
526,1,0,Forest,100,5,5,26,10000,3162,0.1,TRUE,TRUE
527,1,0,Forest,100,5,5,27,10000,3162,0.1,TRUE,TRUE
528,1,0,Forest,100,5,5,28,10000,3162,0.1,TRUE,TRUE
529,1,0,Forest,100,5,5,29,10000,3162,0.1,TRUE,TRUE
530,1,0,Forest,100,5,5,30,10000,3162,0.1,TRUE,TRUE
531,1,0,Forest,100,5,5,31,10000,3162,0.1,TRUE,TRUE
532,1,0,Forest,100,5,5,32,10000,3162,0.1,TRUE,TRUE
533,1,0,Forest,100,5,5,33,10000,3162,0.1,TRUE,TRUE
534,1,0,Forest,100,5,5,34,10000,3162,0.1,TRUE,TRUE
535,1,0,Forest,100,5,5,35,10000,3162,0.1,TRUE,TRUE
536,1,0,Forest,100,5,5,36,10000,3162,0.1,TRUE,TRUE
537,1,0,Forest,100,5,5,37,10000,3162,0.1,TRUE,TRUE
538,1,0,Forest,100,5,5,38,10000,3162,0.1,TRUE,TRUE
539,1,0,Forest,100,5,5,39,10000,3162,0.1,TRUE,TRUE
540,1,0,Forest,100,5,5,40,10000,3162,0.1,TRUE,TRUE
541,1,0,Forest,100,5,5,41,10000,3162,0.1,TRUE,TRUE
542,1,0,Forest,100,5,5,42,10000,3162,0.1,TRUE,TRUE
543,1,0,Forest,100,5,5,43,10000,3162,0.1,TRUE,TRUE
544,1,0,Forest,100,5,5,44,10000,3162,0.1,TRUE,TRUE
545,1,0,Forest,100,5,5,45,10000,3162,0.1,TRUE,TRUE
546,1,0,Forest,100,5,5,46,10000,3162,0.1,TRUE,TRUE
547,1,0,Forest,100,5,5,47,10000,3162,0.1,TRUE,TRUE
548,1,0,Forest,100,5,5,48,10000,3162,0.1,TRUE,TRUE
549,1,0,Forest,100,5,5,49,10000,3162,0.1,TRUE,TRUE
550,1,0,Forest,100,5,5,50,10000,3162,0.1,TRUE,TRUE
551,1,0,Forest,316,5,5,1,10000,3162,0.1,TRUE,TRUE
552,1,0,Forest,316,5,5,2,10000,3162,0.1,TRUE,TRUE
553,1,0,Forest,316,5,5,3,10000,3162,0.1,TRUE,TRUE
554,1,0,Forest,316,5,5,4,10000,3162,0.1,TRUE,TRUE
555,1,0,Forest,316,5,5,5,10000,3162,0.1,TRUE,TRUE
556,1,0,Forest,316,5,5,6,10000,3162,0.1,TRUE,TRUE
557,1,0,Forest,316,5,5,7,10000,3162,0.1,TRUE,TRUE
558,1,0,Forest,316,5,5,8,10000,3162,0.1,TRUE,TRUE
559,1,0,Forest,316,5,5,9,10000,3162,0.1,TRUE,TRUE
560,1,0,Forest,316,5,5,10,10000,3162,0.1,TRUE,TRUE
561,1,0,Forest,316,5,5,11,10000,3162,0.1,TRUE,TRUE
562,1,0,Forest,316,5,5,12,10000,3162,0.1,TRUE,TRUE
563,1,0,Forest,316,5,5,13,10000,3162,0.1,TRUE,TRUE
564,1,0,Forest,316,5,5,14,10000,3162,0.1,TRUE,TRUE
565,1,0,Forest,316,5,5,15,10000,3162,0.1,TRUE,TRUE
566,1,0,Forest,316,5,5,16,10000,3162,0.1,TRUE,TRUE
567,1,0,Forest,316,5,5,17,10000,3162,0.1,TRUE,TRUE
568,1,0,Forest,316,5,5,18,10000,3162,0.1,TRUE,TRUE
569,1,0,Forest,316,5,5,19,10000,3162,0.1,TRUE,TRUE
570,1,0,Forest,316,5,5,20,10000,3162,0.1,TRUE,TRUE
571,1,0,Forest,316,5,5,21,10000,3162,0.1,TRUE,TRUE
572,1,0,Forest,316,5,5,22,10000,3162,0.1,TRUE,TRUE
573,1,0,Forest,316,5,5,23,10000,3162,0.1,TRUE,TRUE
574,1,0,Forest,316,5,5,24,10000,3162,0.1,TRUE,TRUE
575,1,0,Forest,316,5,5,25,10000,3162,0.1,TRUE,TRUE
576,1,0,Forest,316,5,5,26,10000,3162,0.1,TRUE,TRUE
577,1,0,Forest,316,5,5,27,10000,3162,0.1,TRUE,TRUE
578,1,0,Forest,316,5,5,28,10000,3162,0.1,TRUE,TRUE
579,1,0,Forest,316,5,5,29,10000,3162,0.1,TRUE,TRUE
580,1,0,Forest,316,5,5,30,10000,3162,0.1,TRUE,TRUE
581,1,0,Forest,316,5,5,31,10000,3162,0.1,TRUE,TRUE
582,1,0,Forest,316,5,5,32,10000,3162,0.1,TRUE,TRUE
583,1,0,Forest,316,5,5,33,10000,3162,0.1,TRUE,TRUE
584,1,0,Forest,316,5,5,34,10000,3162,0.1,TRUE,TRUE
585,1,0,Forest,316,5,5,35,10000,3162,0.1,TRUE,TRUE
586,1,0,Forest,316,5,5,36,10000,3162,0.1,TRUE,TRUE
587,1,0,Forest,316,5,5,37,10000,3162,0.1,TRUE,TRUE
588,1,0,Forest,316,5,5,38,10000,3162,0.1,TRUE,TRUE
589,1,0,Forest,316,5,5,39,10000,3162,0.1,TRUE,TRUE
590,1,0,Forest,316,5,5,40,10000,3162,0.1,TRUE,TRUE
591,1,0,Forest,316,5,5,41,10000,3162,0.1,TRUE,TRUE
592,1,0,Forest,316,5,5,42,10000,3162,0.1,TRUE,TRUE
593,1,0,Forest,316,5,5,43,10000,3162,0.1,TRUE,TRUE
594,1,0,Forest,316,5,5,44,10000,3162,0.1,TRUE,TRUE
595,1,0,Forest,316,5,5,45,10000,3162,0.1,TRUE,TRUE
596,1,0,Forest,316,5,5,46,10000,3162,0.1,TRUE,TRUE
597,1,0,Forest,316,5,5,47,10000,3162,0.1,TRUE,TRUE
598,1,0,Forest,316,5,5,48,10000,3162,0.1,TRUE,TRUE
599,1,0,Forest,316,5,5,49,10000,3162,0.1,TRUE,TRUE
600,1,0,Forest,316,5,5,50,10000,3162,0.1,TRUE,TRUE
601,1,0,Forest,1000,5,5,1,10000,3162,0.1,TRUE,TRUE
602,1,0,Forest,1000,5,5,2,10000,3162,0.1,TRUE,TRUE
603,1,0,Forest,1000,5,5,3,10000,3162,0.1,TRUE,TRUE
604,1,0,Forest,1000,5,5,4,10000,3162,0.1,TRUE,TRUE
605,1,0,Forest,1000,5,5,5,10000,3162,0.1,TRUE,TRUE
606,1,0,Forest,1000,5,5,6,10000,3162,0.1,TRUE,TRUE
607,1,0,Forest,1000,5,5,7,10000,3162,0.1,TRUE,TRUE
608,1,0,Forest,1000,5,5,8,10000,3162,0.1,TRUE,TRUE
609,1,0,Forest,1000,5,5,9,10000,3162,0.1,TRUE,TRUE
610,1,0,Forest,1000,5,5,10,10000,3162,0.1,TRUE,TRUE
611,1,0,Forest,1000,5,5,11,10000,3162,0.1,TRUE,TRUE
612,1,0,Forest,1000,5,5,12,10000,3162,0.1,TRUE,TRUE
613,1,0,Forest,1000,5,5,13,10000,3162,0.1,TRUE,TRUE
614,1,0,Forest,1000,5,5,14,10000,3162,0.1,TRUE,TRUE
615,1,0,Forest,1000,5,5,15,10000,3162,0.1,TRUE,TRUE
616,1,0,Forest,1000,5,5,16,10000,3162,0.1,TRUE,TRUE
617,1,0,Forest,1000,5,5,17,10000,3162,0.1,TRUE,TRUE
618,1,0,Forest,1000,5,5,18,10000,3162,0.1,TRUE,TRUE
619,1,0,Forest,1000,5,5,19,10000,3162,0.1,TRUE,TRUE
620,1,0,Forest,1000,5,5,20,10000,3162,0.1,TRUE,TRUE
621,1,0,Forest,1000,5,5,21,10000,3162,0.1,TRUE,TRUE
622,1,0,Forest,1000,5,5,22,10000,3162,0.1,TRUE,TRUE
623,1,0,Forest,1000,5,5,23,10000,3162,0.1,TRUE,TRUE
624,1,0,Forest,1000,5,5,24,10000,3162,0.1,TRUE,TRUE
625,1,0,Forest,1000,5,5,25,10000,3162,0.1,TRUE,TRUE
626,1,0,Forest,1000,5,5,26,10000,3162,0.1,TRUE,TRUE
627,1,0,Forest,1000,5,5,27,10000,3162,0.1,TRUE,TRUE
628,1,0,Forest,1000,5,5,28,10000,3162,0.1,TRUE,TRUE
629,1,0,Forest,1000,5,5,29,10000,3162,0.1,TRUE,TRUE
630,1,0,Forest,1000,5,5,30,10000,3162,0.1,TRUE,TRUE
631,1,0,Forest,1000,5,5,31,10000,3162,0.1,TRUE,TRUE
632,1,0,Forest,1000,5,5,32,10000,3162,0.1,TRUE,TRUE
633,1,0,Forest,1000,5,5,33,10000,3162,0.1,TRUE,TRUE
634,1,0,Forest,1000,5,5,34,10000,3162,0.1,TRUE,TRUE
635,1,0,Forest,1000,5,5,35,10000,3162,0.1,TRUE,TRUE
636,1,0,Forest,1000,5,5,36,10000,3162,0.1,TRUE,TRUE
637,1,0,Forest,1000,5,5,37,10000,3162,0.1,TRUE,TRUE
638,1,0,Forest,1000,5,5,38,10000,3162,0.1,TRUE,TRUE
639,1,0,Forest,1000,5,5,39,10000,3162,0.1,TRUE,TRUE
640,1,0,Forest,1000,5,5,40,10000,3162,0.1,TRUE,TRUE
641,1,0,Forest,1000,5,5,41,10000,3162,0.1,TRUE,TRUE
642,1,0,Forest,1000,5,5,42,10000,3162,0.1,TRUE,TRUE
643,1,0,Forest,1000,5,5,43,10000,3162,0.1,TRUE,TRUE
644,1,0,Forest,1000,5,5,44,10000,3162,0.1,TRUE,TRUE
645,1,0,Forest,1000,5,5,45,10000,3162,0.1,TRUE,TRUE
646,1,0,Forest,1000,5,5,46,10000,3162,0.1,TRUE,TRUE
647,1,0,Forest,1000,5,5,47,10000,3162,0.1,TRUE,TRUE
648,1,0,Forest,1000,5,5,48,10000,3162,0.1,TRUE,TRUE
649,1,0,Forest,1000,5,5,49,10000,3162,0.1,TRUE,TRUE
650,1,0,Forest,1000,5,5,50,10000,3162,0.1,TRUE,TRUE
651,1,0,Forest,3162,5,5,1,10000,3162,0.1,TRUE,TRUE
652,1,0,Forest,3162,5,5,2,10000,3162,0.1,TRUE,TRUE
653,1,0,Forest,3162,5,5,3,10000,3162,0.1,TRUE,TRUE
654,1,0,Forest,3162,5,5,4,10000,3162,0.1,TRUE,TRUE
655,1,0,Forest,3162,5,5,5,10000,3162,0.1,TRUE,TRUE
656,1,0,Forest,3162,5,5,6,10000,3162,0.1,TRUE,TRUE
657,1,0,Forest,3162,5,5,7,10000,3162,0.1,TRUE,TRUE
658,1,0,Forest,3162,5,5,8,10000,3162,0.1,TRUE,TRUE
659,1,0,Forest,3162,5,5,9,10000,3162,0.1,TRUE,TRUE
660,1,0,Forest,3162,5,5,10,10000,3162,0.1,TRUE,TRUE
661,1,0,Forest,3162,5,5,11,10000,3162,0.1,TRUE,TRUE
662,1,0,Forest,3162,5,5,12,10000,3162,0.1,TRUE,TRUE
663,1,0,Forest,3162,5,5,13,10000,3162,0.1,TRUE,TRUE
664,1,0,Forest,3162,5,5,14,10000,3162,0.1,TRUE,TRUE
665,1,0,Forest,3162,5,5,15,10000,3162,0.1,TRUE,TRUE
666,1,0,Forest,3162,5,5,16,10000,3162,0.1,TRUE,TRUE
667,1,0,Forest,3162,5,5,17,10000,3162,0.1,TRUE,TRUE
668,1,0,Forest,3162,5,5,18,10000,3162,0.1,TRUE,TRUE
669,1,0,Forest,3162,5,5,19,10000,3162,0.1,TRUE,TRUE
670,1,0,Forest,3162,5,5,20,10000,3162,0.1,TRUE,TRUE
671,1,0,Forest,3162,5,5,21,10000,3162,0.1,TRUE,TRUE
672,1,0,Forest,3162,5,5,22,10000,3162,0.1,TRUE,TRUE
673,1,0,Forest,3162,5,5,23,10000,3162,0.1,TRUE,TRUE
674,1,0,Forest,3162,5,5,24,10000,3162,0.1,TRUE,TRUE
675,1,0,Forest,3162,5,5,25,10000,3162,0.1,TRUE,TRUE
676,1,0,Forest,3162,5,5,26,10000,3162,0.1,TRUE,TRUE
677,1,0,Forest,3162,5,5,27,10000,3162,0.1,TRUE,TRUE
678,1,0,Forest,3162,5,5,28,10000,3162,0.1,TRUE,TRUE
679,1,0,Forest,3162,5,5,29,10000,3162,0.1,TRUE,TRUE
680,1,0,Forest,3162,5,5,30,10000,3162,0.1,TRUE,TRUE
681,1,0,Forest,3162,5,5,31,10000,3162,0.1,TRUE,TRUE
682,1,0,Forest,3162,5,5,32,10000,3162,0.1,TRUE,TRUE
683,1,0,Forest,3162,5,5,33,10000,3162,0.1,TRUE,TRUE
684,1,0,Forest,3162,5,5,34,10000,3162,0.1,TRUE,TRUE
685,1,0,Forest,3162,5,5,35,10000,3162,0.1,TRUE,TRUE
686,1,0,Forest,3162,5,5,36,10000,3162,0.1,TRUE,TRUE
687,1,0,Forest,3162,5,5,37,10000,3162,0.1,TRUE,TRUE
688,1,0,Forest,3162,5,5,38,10000,3162,0.1,TRUE,TRUE
689,1,0,Forest,3162,5,5,39,10000,3162,0.1,TRUE,TRUE
690,1,0,Forest,3162,5,5,40,10000,3162,0.1,TRUE,TRUE
691,1,0,Forest,3162,5,5,41,10000,3162,0.1,TRUE,TRUE
692,1,0,Forest,3162,5,5,42,10000,3162,0.1,TRUE,TRUE
693,1,0,Forest,3162,5,5,43,10000,3162,0.1,TRUE,TRUE
694,1,0,Forest,3162,5,5,44,10000,3162,0.1,TRUE,TRUE
695,1,0,Forest,3162,5,5,45,10000,3162,0.1,TRUE,TRUE
696,1,0,Forest,3162,5,5,46,10000,3162,0.1,TRUE,TRUE
697,1,0,Forest,3162,5,5,47,10000,3162,0.1,TRUE,TRUE
698,1,0,Forest,3162,5,5,48,10000,3162,0.1,TRUE,TRUE
699,1,0,Forest,3162,5,5,49,10000,3162,0.1,TRUE,TRUE
700,1,0,Forest,3162,5,5,50,10000,3162,0.1,TRUE,TRUE
701,1,0,Forest,10000,5,5,1,10000,3162,0.1,TRUE,TRUE
702,1,0,Forest,10000,5,5,2,10000,3162,0.1,TRUE,TRUE
703,1,0,Forest,10000,5,5,3,10000,3162,0.1,TRUE,TRUE
704,1,0,Forest,10000,5,5,4,10000,3162,0.1,TRUE,TRUE
705,1,0,Forest,10000,5,5,5,10000,3162,0.1,TRUE,TRUE
706,1,0,Forest,10000,5,5,6,10000,3162,0.1,TRUE,TRUE
707,1,0,Forest,10000,5,5,7,10000,3162,0.1,TRUE,TRUE
708,1,0,Forest,10000,5,5,8,10000,3162,0.1,TRUE,TRUE
709,1,0,Forest,10000,5,5,9,10000,3162,0.1,TRUE,TRUE
710,1,0,Forest,10000,5,5,10,10000,3162,0.1,TRUE,TRUE
711,1,0,Forest,10000,5,5,11,10000,3162,0.1,TRUE,TRUE
712,1,0,Forest,10000,5,5,12,10000,3162,0.1,TRUE,TRUE
713,1,0,Forest,10000,5,5,13,10000,3162,0.1,TRUE,TRUE
714,1,0,Forest,10000,5,5,14,10000,3162,0.1,TRUE,TRUE
715,1,0,Forest,10000,5,5,15,10000,3162,0.1,TRUE,TRUE
716,1,0,Forest,10000,5,5,16,10000,3162,0.1,TRUE,TRUE
